271	347.34198	11649
272	347.2558594	11650
273	347.2558594	11653.5
274	347.1679688	11648
275	347.0827026	11646.5
276	346.9930725	11651.5
277	346.9042969	11653.5
278	346.9042969	11648
279	346.8164063	11651
280	346.7285156	11656
281	346.6362305	11655
282	346.5527344	11654
283	346.4402466	11655.5
284	346.3769531	11652.5
285	346.2890625	11656
286	346.2011719	11651
287	346.1132813	11652
288	346.0253906	11653.5
289	345.9375	11656
290	345.8012695	11658.5
291	345.6738281	11657.5
292	345.6518555	11656.5
293	345.4989319	11660
294	345.4101563	11660
295	345.3213806	11661.5
296	345.1825256	11663
297	345.0585938	11661.5
298	344.9707031	11664.5
299	344.8546753	11665
300	344.7070313	11665.5
301	344.6147461	11664.5
302	344.4433594	11668
303	344.3554688	11668.5
304	344.2666931	11669
305	344.0935669	11669
306	344.0039063	11671
307	343.82901	11674
308	343.7850647	11671
309	343.6672669	11675.5
310	343.5644531	11674.5
311	343.4756775	11678.5
312	343.3869019	11676
313	343.2137756	11675.5
314	343.1689453	11676.5
315	343.125	11676
316	343.0125122	11677.5
317	342.8613281	11678.5
318	342.7734375	11679
319	342.6855469	11681
320	342.5976563	11678.5
321	342.5097656	11681
322	342.4253845	11686.5
323	342.3339844	11680
324	342.2469788	11683.5
325	342.2320252	11686.5
326	342.1582031	11684
327	342.0703125	11684
328	341.9938355	11685
329	341.9701233	11685
330	341.8945313	11686
331	341.8813477	11683
332	341.8066406	11685.5
333	341.71875	11687.5
334	341.643158	11688
335	341.6176758	11690
336	341.5429688	11689.5
337	341.4550781	11690
338	341.3759766	11691
339	341.3671875	11691
340	341.2792969	11694
341	341.2792969	11692
342	341.1878967	11694
343	341.1237183	11692.5
344	341.0296936	11694.5
345	341.0112305	11691.5
346	340.867096	11694.5
347	340.8398438	11694.5
348	340.7519531	11694.5
349	340.6640625	11694.5
350	340.5761719	11699
351	340.4882813	11700
352	340.4003906	11702
353	340.3125	11703.5
354	340.2246094	11704
355	340.1367188	11704.5
356	340.0488281	11704
357	339.9609375	11703.5
358	339.8668823	11707.5
359	339.750885	11705.5
360	339.609375	11709
361	339.5214844	11710.5
362	339.4335938	11711.5
363	339.3457031	11715
364	339.1936646	11713.5
365	339.0820313	11716
366	338.9941406	11719.5
367	338.8526306	11718
368	338.757721	11720
369	338.6425781	11720.5
370	338.48526	11724
371	338.3789063	11723.5
372	338.2857361	11722.5
373	338.1785278	11725.5
374	338.0273438	11725.5
375	337.9385681	11725
376	337.7636719	11726.5
377	337.6854553	11726
378	337.5878906	11727
379	337.5	11729.5
380	337.4121094	11731
381	337.3242188	11733.5
382	337.1756897	11733
383	337.144043	11729.5
384	336.9902344	11732.5
385	336.9216614	11733.5
386	336.796875	11737
387	336.7089844	11737.5
388	336.6210938	11740.5
389	336.5332031	11740.5
390	336.4453125	11739.5
391	336.3574219	11742.5
392	336.2721558	11742
393	336.2677612	11742.5
394	336.1781311	11743.5
395	336.094635	11742
396	336.0120239	11742.5
397	336.0023499	11748
398	335.9179688	11747
399	335.8300781	11747
400	335.8274536	11749.5
401	335.7421875	11748.5
402	335.7342835	11746.5
403	335.605072	11748
404	335.5664063	11750
405	335.4785156	11750
406	335.390625	11749.5
407	335.38974	11750.5
408	335.3027344	11750.5
409	335.3027344	11750.5
410	335.2148438	11756
411	335.1269531	11756
412	335.1181641	11755.5
413	334.9652405	11756.5
414	334.9467773	11756.5
415	334.8632813	11758
416	334.7753906	11757.5
417	334.6875	11760.5
418	334.5820313	11758.5
419	334.5117188	11761.5
420	334.4238281	11762
421	334.3359375	11763.5
422	334.2480469	11766
423	334.1601563	11766
424	334.0722656	11768
425	333.9817505	11766
426	333.8938599	11769
427	333.8068237	11769.5
428	333.6679688	11766
429	333.5668945	11769
430	333.4570313	11767
431	333.3691406	11773
432	333.213562	11773
433	333.1274414	11776
434	333.0175781	11774
435	332.9288025	11778.5
436	332.7565308	11781
437	332.6660156	11780
438	332.5746155	11787
439	332.4023438	11784
440	332.3144531	11787.5
441	332.220398	11790
442	332.0507813	11788.5
443	331.9628906	11791.5
444	331.8143616	11788
445	331.7001038	11789
446	331.6113281	11789
447	331.5005798	11791.5
448	331.4188538	11796.5
449	331.3476563	11793.5
450	331.2597656	11796
451	331.171875	11798
452	331.0576172	11796.5
453	330.9082031	11801
454	330.8203125	11797
455	330.7324219	11799
456	330.6454163	11801.5
457	330.5592651	11801.5
458	330.46875	11804
459	330.3817444	11807
460	330.2947388	11809.5
461	330.2692261	11807.5
462	330.2050781	11809.5
463	330.1171875	11813
464	330.04776	11810
465	330.0292969	11811
466	329.9414063	11816
467	329.8728638	11814
468	329.8535156	11812
469	329.765625	11816
470	329.7093811	11813
471	329.6575317	11817.5
472	329.5898438	11813.5
473	329.5019531	11817.5
474	329.4940491	11815.5
475	329.4140625	11816
476	329.341095	11817
477	329.3261719	11820
478	329.2382813	11819.5
479	329.1539002	11821
480	329.0651245	11822
481	329.0475769	11822
482	328.9746094	11821.5
483	328.8867188	11823
484	328.8032227	11824.5
485	328.7109375	11828
486	328.6230469	11826.5
487	328.5351563	11836
488	328.4472656	11826.5
489	328.291687	11830.5
490	328.2705994	11833.5
491	328.1835938	11831
492	328.0957031	11832
493	328.0078125	11833.5
494	327.9172974	11833
495	327.8232422	11833
496	327.65625	11835
497	327.6026306	11839
498	327.4804688	11842
499	327.3908081	11839
500	327.23349	11837.5
501	327.1289063	11838
502	327.0410156	11842
503	326.9460754	11841
504	326.7773438	11842.5
505	326.6841736	11846
506	326.5154419	11848.5
507	326.3501892	11848
508	326.3036194	11851
509	326.1621094	11853
510	326.0742188	11856.5
511	325.9643555	11855
512	325.8105469	11857
513	325.7226563	11861
514	325.6347656	11861
515	325.546875	11863
516	325.4580994	11862.5
517	325.3209839	11862
518	325.2155151	11862
519	325.1337891	11865.5
520	325.0335999	11867.5
521	324.9316406	11867
522	324.84375	11865.5
523	324.7558594	11870.5
524	324.6679688	11872.5
525	324.5721741	11872
526	324.4921875	11869.5
527	324.4042969	11872.5
528	324.3164063	11875.5
529	324.2337952	11871
530	324.1942444	11876
531	324.140625	11877
532	324.0527344	11878
533	323.9701233	11879.5
534	323.9639587	11882.5
535	323.8769531	11877
536	323.8769531	11882
537	323.7890625	11882.5
538	323.7143555	11884.5
539	323.6343689	11883.5
540	323.6132813	11883.5
541	323.5253906	11882.5
542	323.4375	11886
543	323.3601685	11885
544	323.3496094	11884
545	323.2617188	11887.5
546	323.2617188	11888
547	323.1738281	11890.5
548	323.1536255	11888
549	323.017395	11889
550	322.9584961	11893
551	322.8837891	11894.5
552	322.8222656	11893
553	322.6825256	11896
554	322.6438599	11896.5
555	322.5585938	11896.5
556	322.4707031	11895
557	322.3828125	11899
558	322.2193298	11898
559	322.2070313	11897
560	322.1112366	11901.5
561	322.03125	11899.5
562	321.9407349	11900.5
563	321.7983398	11903
564	321.6805725	11906.5
565	321.5917969	11909
566	321.4942322	11904.5
567	321.4081116	11909
568	321.3193359	11908
569	321.1523438	11909
570	321.0591736	11910
571	320.8886719	11910.5
572	320.8007813	11911
573	320.7128906	11912
574	320.5652466	11915.5
575	320.4492188	11915
576	320.3331909	11915.5
577	320.1855469	11920
578	320.0976563	11921.5
579	319.9807434	11921.5
580	319.8339844	11923.5
581	319.7460938	11924
582	319.6582031	11928.5
583	319.5703125	11930.5
584	319.4033203	11926
585	319.3092651	11930
586	319.21875	11931
587	319.1334839	11931.5
588	319.0455933	11930.5
589	318.9550781	11934.5
590	318.8671875	11937
591	318.7634888	11938.5
592	318.6843567	11940
593	318.5850525	11942.5
594	318.515625	11946
595	318.4039917	11943
596	318.3380737	11943
597	318.2519531	11947
598	318.2519531	11945.5
599	318.158783	11946
600	318.0761719	11946
601	317.9882813	11948
602	317.9838867	11947
603	317.9003906	11946.5
604	317.8125	11947
605	317.7246094	11950.5
606	317.7228394	11953.5
607	317.6376038	11955
608	317.5532227	11957
609	317.5031128	11959
610	317.4609375	11958
611	317.3730469	11960.5
612	317.3730469	11956
613	317.2851563	11959.5
614	317.2350464	11959.5
615	317.1146545	11959.5
616	317.1058655	11960
617	317.0214844	11962.5
618	316.9907227	11960.5
619	316.8694458	11963
620	316.8457031	11966.5
621	316.7499085	11971
622	316.6672974	11970.5
623	316.5433655	11970
624	316.4414063	11972.5
625	316.40625	11972.5
626	316.3104553	11972
627	316.2111206	11978.5
628	316.1021423	11977
629	316.0450134	11976.5
630	315.9360352	11976.5
631	315.7910156	11980.5
632	315.704895	11979.5
633	315.6152344	11981
634	315.5273438	11983.5
635	315.4385681	11985
636	315.2636719	11987.5
637	315.1757813	11991
638	315.0878906	11991.5
639	314.9586792	11992
640	314.8242188	11994.5
641	314.7310486	11999
642	314.5605469	11998.5
643	314.4726563	12002.5
644	314.3153381	12004.5
645	314.2089844	12007
646	314.1210938	12006.5
647	313.948822	12007
648	313.8574219	12008
649	313.7695313	12010.5
650	313.6816406	12012
651	313.5234375	12016.5
652	313.4179688	12015.5
653	313.3300781	12020
654	313.2421875	12021.5
655	313.1542969	12023
656	313.0664063	12024
657	312.9706116	12028.5
658	312.8220825	12025
659	312.7148438	12027.5
660	312.6269531	12030.5
661	312.602356	12031.5
662	312.4511719	12031.5
663	312.4467773	12033.5
664	312.2753906	12033
665	312.1875	12035
666	312.1839905	12038.5
667	312.0996094	12038.5
668	312.0996094	12037
669	312.0117188	12041.5
670	311.9229431	12044.5
671	311.8359375	12042
672	311.833313	12045.5
673	311.7480469	12044.5
674	311.6645508	12045.5
675	311.6601563	12049
676	311.5722656	12047
677	311.484375	12049
678	311.48349	12046
679	311.3964844	12050
680	311.3085938	12050
681	311.2215881	12052.5
682	311.2207031	12053
683	311.1328125	12051
684	311.0923767	12050.5
685	311.0387573	12054.5
686	310.9561462	12053
687	310.8691406	12056.5
688	310.8128967	12057.5
689	310.78125	12056
690	310.6871948	12059
691	310.5175781	12063.5
692	310.4296875	12064
693	310.3417969	12067.5
694	310.2539063	12067
695	310.1660156	12065.5
696	310.078125	12068
697	309.9902344	12074.5
698	309.9023438	12068.5
699	309.8144531	12069.5
700	309.723938	12071.5
701	309.5621948	12076
702	309.5121155	12073.5
703	309.375	12074.5
704	309.2871094	12079
705	309.1992188	12081.5
706	309.0770569	12083.5
707	308.9373169	12087
708	308.8476563	12084.5
709	308.7579956	12090.5
710	308.5839844	12086.5
711	308.4934692	12092
712	308.3203125	12094
713	308.2377014	12094
714	308.1445313	12094
715	307.9968872	12097.5
716	307.8808594	12100
717	307.7499085	12100.5
718	307.6242371	12105
719	307.5380859	12105
720	307.4414063	12107.5
721	307.3535156	12108
722	307.265625	12113
723	307.1768494	12112.5
724	307.0898438	12113
725	307.0019531	12110.5
726	306.8894653	12113.5
727	306.7382813	12114
728	306.6503906	12117.5
729	306.5625	12116
730	306.4746094	12117
731	306.4244995	12122.5
732	306.3410034	12120.5
733	306.2276306	12121
734	306.138855	12118.5
735	306.1230469	12122
736	306.0360413	12123.5
737	305.9472656	12124.5
738	305.8901367	12128
739	305.859375	12125.5
740	305.8567505	12130
741	305.7714844	12128.5
742	305.6835938	12125
743	305.6704102	12128
744	305.5834045	12130
745	305.5078125	12131
746	305.4199219	12130
747	305.3320313	12131
748	305.3179627	12133
749	305.2441406	12133.5
750	305.2441406	12132
751	305.15625	12136.5
752	305.0683594	12137
753	305.0683594	12137
754	304.9110413	12137
755	304.8872986	12137
756	304.8046875	12141.5
757	304.7167969	12138
758	304.6289063	12143
759	304.5410156	12143
760	304.453125	12144
761	304.3652344	12143
762	304.2773438	12146
763	304.1604309	12147.5
764	304.1015625	12149.5
765	304.0136719	12149.5
766	303.9257813	12153
767	303.8378906	12151.5
768	303.749115	12152.5
769	303.5979614	12154
770	303.5135803	12154.5
771	303.3984375	12156
772	303.3105469	12158.5
773	303.2226563	12159.5
774	303.0609436	12163
775	302.9589844	12166.5
776	302.834198	12163.5
777	302.7278442	12167.5
778	302.6074219	12167
779	302.5098572	12169.5
780	302.34375	12173
781	302.2558594	12174.5
782	302.1020508	12173.5
783	301.9921875	12179
784	301.9042969	12178
785	301.7399292	12177.5
786	301.640625	12181
787	301.5527344	12177.5
788	301.4648438	12180
789	301.3743286	12180
790	301.2890625	12180.5
791	301.1739197	12182.5
792	301.1132813	12182.5
793	301.0280151	12185.5
794	300.9375	12185.5
795	300.8496094	12185.5
796	300.7626038	12189.5
797	300.6738281	12193
798	300.5859375	12190
799	300.4980469	12190.5
800	300.4101563	12191.5
801	300.3222656	12193.5
802	300.234375	12192.5
803	300.2097778	12194
804	300.1227417	12195
805	300.0559692	12195
806	299.9707031	12198.5
807	299.8828125	12202
808	299.8353577	12199
809	299.7562561	12199.5
810	299.7070313	12201
811	299.6200256	12204
812	299.5734253	12206
813	299.53125	12204
814	299.4433594	12200
815	299.4371948	12205
816	299.3554688	12201
817	299.2675781	12207
818	299.2148438	12206.5
819	299.1665039	12206.5
820	299.0917969	12206.5
821	299.0039063	12205
822	299.0039063	12208.5
823	298.9160156	12208
824	298.828125	12211.5
825	298.7437439	12211
826	298.6848755	12213
827	298.6523438	12213.5
828	298.4765625	12212
829	298.3904419	12213.5
830	298.3798828	12213.5
831	298.2216797	12216.5
832	298.125	12216
833	298.0371094	12219
834	297.9492188	12219
835	297.8613281	12222.5
836	297.7734375	12222
837	297.6855469	12225.5
838	297.5967712	12223
839	297.4253845	12225.5
840	297.3339844	12228.5
841	297.1828003	12228
842	297.140625	12229
843	297.0289917	12228
844	296.8883667	12234
845	296.719635	12232.5
846	296.6308594	12231.5
847	296.5429688	12232
848	296.4506836	12232
849	296.2775269	12238.5
850	296.1158142	12239.5
851	296.0209045	12243
852	295.9277344	12245.5
853	295.8354492	12243.5
854	295.7167969	12243
855	295.586731	12247.5
856	295.4882813	12248
857	295.3757935	12250.5
858	295.2993164	12252
859	295.2167053	12253
860	295.1226502	12253
861	295.0101624	12255
862	294.8730469	12255
863	294.7781067	12256.5
864	294.6972656	12257.5
865	294.609375	12257
866	294.5214844	12258.5
867	294.4335938	12259.5
868	294.3457031	12261.5
869	294.2578125	12263
870	294.1699219	12264.5
871	294.0952148	12266
872	294.0820313	12263
873	293.9950256	12267
874	293.9501953	12266
875	293.90625	12268
876	293.8183594	12270.5
877	293.8042908	12271
878	293.7278442	12275
879	293.6425781	12274.5
880	293.5564575	12277
881	293.5186462	12274.5
882	293.4667969	12274
883	293.3789063	12274
884	293.3270569	12272
885	293.2901306	12273.5
886	293.203125	12278
887	293.1565552	12276.5
888	293.1134644	12275
889	293.0273438	12276
890	292.9394531	12274.5
891	292.8638611	12278
892	292.8497925	12280
893	292.7636719	12283
894	292.6757813	12284
895	292.5878906	12282
896	292.5	12287
897	292.4121094	12286
898	292.282898	12286.5
899	292.1695252	12286.5
900	292.1475525	12288
901	292.0605469	12288
902	291.9726563	12291
903	291.872467	12290.5
904	291.7406311	12291.5
905	291.6210938	12291.5
906	291.5332031	12291.5
907	291.4444275	12293
908	291.3539124	12293.5
909	291.1842651	12293
910	291.09375	12293
911	291.0058594	12297
912	290.8933716	12300.5
913	290.7421875	12297
914	290.6437378	12302.5
915	290.4873047	12304.5
916	290.38974	12303.5
917	290.3009644	12302.5
918	290.1322327	12303
919	290.0390625	12306.5
920	289.9133911	12308
921	289.7753906	12308
922	289.6875	12311.5
923	289.5996094	12312.5
924	289.5099487	12315
925	289.405365	12311.5
926	289.2691345	12313
927	289.1601563	12314.5
928	289.0722656	12314.5
929	288.9905396	12314.5
930	288.8964844	12314
931	288.8085938	12316.5
932	288.7207031	12315.5
933	288.6257629	12319
934	288.5387573	12320.5
935	288.4570313	12319
936	288.3691406	12318.5
937	288.28125	12319.5
938	288.1933594	12319.5
939	288.1256714	12319.5
940	288.0993042	12322
941	288.0175781	12320
942	287.9296875	12325.5
943	287.8479614	12322.5
944	287.8417969	12328
945	287.7547913	12322
946	287.7539063	12325
947	287.6660156	12324
948	287.5807495	12326
949	287.4902344	12329.5
950	287.4603577	12326.5
951	287.4023438	12329.5
952	287.3144531	12329
953	287.2274475	12330
954	287.2265625	12328
955	287.2265625	12329.5
956	287.1386719	12330.5
957	287.0507813	12332
958	286.9672852	12329.5
959	286.8820496	12330
960	286.8248901	12330
961	286.7871094	12332
962	286.6992188	12332
963	286.6113281	12332
964	286.5234375	12335
965	286.4355469	12332.5
966	286.3476563	12334
967	286.2597656	12337.5
968	286.171875	12334
969	286.038269	12335.5
970	285.9960938	12335.5
971	285.9082031	12335
972	285.7789917	12340
973	285.6445313	12337.5
974	285.5566406	12338
975	285.46875	12341.5
976	285.3790894	12336
977	285.2367249	12341.5
978	285.1180725	12341.5
979	285.0292969	12344
980	284.9396362	12346
981	284.765625	12345
982	284.6777344	12347
983	284.5898438	12342.5
984	284.4140625	12345.5
985	284.3208923	12346.5
986	284.1503906	12350
987	284.0625	12353
988	283.9746094	12350
989	283.8427734	12350.5
990	283.7109375	12350.5
991	283.6230469	12350
992	283.5351563	12353
993	283.4472656	12354
994	283.359375	12357
995	283.2714844	12358
996	283.1835938	12352
997	283.0957031	12354
998	283.0078125	12356
999	282.9199219	12354
1000	282.8320313	12355
1001	282.7098694	12359
1002	282.65625	12357
1003	282.5613098	12358
1004	282.4804688	12363
1005	282.3837891	12364.5
1006	282.3038025	12358.5
1007	282.2167969	12362
1008	282.2115173	12361
1009	282.1289063	12361.5
1010	282.0410156	12362
1011	281.953125	12365
1012	281.8652344	12363
1013	281.8652344	12361.5
1014	281.7773438	12359.5
1015	281.6894531	12363
1016	281.6481323	12361.5
1017	281.6015625	12366
1018	281.5136719	12364
1019	281.4380798	12364
1020	281.390625	12364.5
1021	281.3378906	12364.5
1022	281.25	12361
1023	281.2456055	12368
1024	281.1471863	12364.5
1025	281.0742188	12362
1026	281.0707092	12364
1027	280.9863281	12364
1028	280.9467773	12366
1029	280.8975525	12364.5
1030	280.762207	12359.5
1031	280.6962891	12369
1032	280.6268616	12367
1033	280.5372009	12371.5
1034	280.4440613	12372
1035	280.3666992	12368.5
1036	280.2032166	12367.5
1037	280.192688	12370
1038	280.0916138	12372.5
1039	279.98526	12371.5
1040	279.84375	12369
1041	279.7558594	12371
1042	279.6679688	12369
1043	279.5800781	12371
1044	279.4535217	12370
1045	279.3216858	12369.5
1046	279.2285156	12371
1047	279.13974	12370
1048	278.9701233	12373.5
1049	278.8769531	12377.5
1050	278.7442322	12377.5
1051	278.6132813	12377.5
1052	278.5253906	12377
1053	278.429596	12380.5
1054	278.2617188	12379
1055	278.1738281	12380.5
1056	278.0112305	12377
1057	277.9101563	12380
1058	277.8222656	12379.5
1059	277.7229614	12382
1060	277.6166077	12380
1061	277.4724731	12383.5
1062	277.3828125	12383.5
1063	277.2949219	12386
1064	277.2070313	12384
1065	277.1191406	12386.5
1066	277.03125	12382.5
1067	276.9415894	12384.5
1068	276.8440552	12382.5
1069	276.6981506	12387
1070	276.5997009	12383
1071	276.5865173	12383.5
1072	276.5021362	12386
1073	276.4133911	12386.5
1074	276.328125	12385.5
1075	276.2402344	12389.5
1076	276.1523438	12388
1077	276.0644531	12385.5
1078	275.9765625	12388
1079	275.9572144	12389.5
1080	275.8886719	12391
1081	275.8007813	12390
1082	275.7155151	12389.5
1083	275.7093811	12390
1084	275.625	12389
1085	275.5371094	12389.5
1086	275.4896545	12390.5
1087	275.4070435	12392
1088	275.3613281	12390
1089	275.3006897	12391
1090	275.2734375	12393.5
1091	275.1855469	12395.5
1092	275.1099548	12394
1093	275.0976563	12393
1094	275.0097656	12394.5
1095	274.9271545	12392.5
1096	274.8401489	12391
1097	274.8181763	12390.5
1098	274.7460938	12390.5
1099	274.6625977	12390
1100	274.5896606	12391.5
1101	274.4824219	12392
1102	274.3954163	12388.5
1103	274.3066406	12390
1104	274.21875	12391
1105	274.1308594	12390
1106	274.0429688	12391.5
1107	273.9550781	12394
1108	273.8671875	12393
1109	273.7792969	12399.5
1110	273.6597595	12395
1111	273.515625	12392.5
1112	273.4338989	12396
1113	273.3398438	12397
1114	273.2519531	12396
1115	273.0770569	12398
1116	272.9882813	12394.5
1117	272.9003906	12397
1118	272.7659302	12396.5
1119	272.6367188	12398.5
1120	272.5470581	12398
1121	272.3950195	12399.5
1122	272.2851563	12403
1123	272.1972656	12398
1124	272.0267639	12397.5
1125	271.9335938	12395
1126	271.7578125	12397.5
1127	271.6699219	12397.5
1128	271.5820313	12400
1129	271.4941406	12399
1130	271.40625	12396
1131	271.2427673	12398.5
1132	271.1425781	12396
1133	271.0555725	12395
1134	271.0458984	12399
1135	270.8841858	12401.5
1136	270.7910156	12402
1137	270.703125	12401
1138	270.6152344	12399.5
1139	270.5273438	12400.5
1140	270.4394531	12402
1141	270.3515625	12397.5
1142	270.2636719	12401
1143	270.1757813	12398
1144	270.1107483	12402
1145	270.0870056	12397.5
1146	270	12401.5
1147	269.9121094	12405.5
1148	269.8611145	12401
1149	269.8242188	12402.5
1150	269.786438	12400
1151	269.7363281	12400.5
1152	269.6484375	12399
1153	269.5614319	12402.5
1154	269.5420837	12399
1155	269.4717712	12397
1156	269.3847656	12399.5
1157	269.296875	12397
1158	269.2731323	12398
1159	269.2089844	12399
1160	269.1395569	12397.5
1161	269.1210938	12398.5
1162	269.0419922	12401.5
1163	268.9707947	12403
1164	268.9242249	12401
1165	268.8574219	12403
1166	268.7695313	12399
1167	268.6816406	12400
1168	268.5867004	12398.5
1169	268.5058594	12401
1170	268.4179688	12403.5
1171	268.3300781	12402
1172	268.2421875	12401.5
1173	268.1490173	12403
1174	268.0655212	12398.5
