
1.29,18547,4500
2.58,17222,4221
3.87,16813,4143
5.16,15769,3913
6.45,14591,3672
7.73,14107,3578
9.02,13305,3423
10.31,12713,3306
11.60,11901,3137
12.89,11249,3000
14.18,10467,2840
15.47,10037,2748
16.76,9707,2682
18.05,8917,2517
19.34,8395,2407
20.62,7922,2306
21.91,7421,2203
23.20,6798,2072
24.49,6263,1961
25.78,5874,1879
27.07,5414,1781
28.36,5017,1701
29.65,4524,1594
30.94,4240,1535
32.23,3899,1465
33.52,3459,1365
34.80,3163,1295
36.09,3005,1287
37.38,2845,1269
38.67,2692,1250
39.96,2570,1232
41.25,2481,1217
42.54,2371,1191
43.83,2305,1172
45.12,2261,1157
46.41,2263,1158
47.70,2302,1161
48.98,2412,1185
50.27,2513,1207
51.56,2636,1229
52.85,2799,1262
54.14,3050,1320
55.43,3289,1363
56.72,3456,1393
58.01,3830,1477
59.30,4151,1539
60.59,4496,1611
61.88,4933,1706
63.16,5463,1820
64.45,5952,1921
65.74,6489,2035
67.03,6920,2119
68.32,7279,2180
69.61,7962,2327
70.90,8712,2483
72.19,9167,2582
73.48,9910,2732
74.77,10440,2850
76.05,11051,2980
77.34,11695,3123
78.63,12063,3202
79.92,13186,3436
81.21,13213,3431
82.50,14031,3603
83.79,14266,3649
85.08,15950,4009
86.37,16538,4132
87.66,17600,4363
88.95,18071,4462
90.23,19113,4683
91.52,19579,4780
92.81,20409,4958
94.10,21352,5153
95.39,21988,5287
96.68,22632,5427
97.97,23373,5583
99.26,24053,5728
100.55,24672,5857
101.84,25407,6010
103.12,26003,6140
104.41,26927,6338
105.70,27266,6397
106.99,27944,6552
108.28,28638,6698
109.57,29109,6799
110.86,29795,6943
112.15,30434,7074
113.44,30820,7156
114.73,31434,7287
116.02,31832,7369
117.30,32332,7474
118.59,32517,7514
119.88,33079,7634
121.17,33422,7703
122.46,33825,7788
123.75,34034,7830
125.04,33683,7752
126.33,33957,7817
127.62,34356,7899
128.91,33766,7770
130.20,34202,7861
131.48,34209,7858
132.77,34617,7953
134.06,33254,7662
135.35,34743,7982
136.64,34441,7913
137.93,34153,7853
139.22,34452,7921
140.51,34191,7862
141.80,34109,7851
143.09,32666,7541
144.38,29795,6931
145.66,29328,6833
146.95,28577,6672
148.24,28269,6617
149.53,30427,7075
150.82,32005,7405
152.11,33670,7748
153.40,31709,7314
154.69,29765,6903
155.98,27084,6347
157.27,25045,5917
158.55,24869,5880
159.84,24337,5771
161.13,26786,6294
162.42,26495,6235
163.71,25687,6065
165.00,24889,5891
166.29,23961,5693
167.58,22060,5288
168.87,21008,5065
170.16,20584,4974
171.45,19923,4834
172.73,19380,4719
174.02,18838,4607
175.31,18405,4516
176.60,17497,4323
177.89,16856,4189
179.18,16298,4072
180.47,15862,3980
181.76,16522,4126
183.05,15720,3959
184.34,15277,3863
185.63,14522,3709
186.91,14098,3620
188.20,13356,3464
189.49,12764,3341
190.78,11967,3173
192.07,11076,2986
193.36,10479,2859
194.65,9939,2752
195.94,9351,2625
197.23,8885,2531
198.52,8207,2390
199.80,7673,2278
201.09,7144,2168
202.38,6678,2070
203.67,6247,1983
204.96,5815,1893
