1.29,20509
2.58,20031
3.87,19526
5.16,19000
6.45,18479
7.73,17947
9.02,17413
10.31,16833
11.60,16314
12.89,15681
14.18,15100
15.47,14510
16.76,13935
18.05,13326
19.34,12761
20.62,12188
21.91,11555
23.20,10823
24.49,10271
25.78,9708
27.07,9079
28.36,8475
29.65,7985
30.94,7487
32.23,6956
33.52,6486
34.80,6068
36.09,5658
37.38,5193
38.67,4761
39.96,4340
41.25,3964
42.54,3607
43.83,3216
45.12,2872
46.41,2521
47.70,2219
48.98,1924
50.27,1634
51.56,1370
52.85,1132
54.14,910
55.43,729
56.72,570
58.01,422
59.30,299
60.59,215
61.88,145
63.16,100
64.45,78
65.74,83
67.03,111
68.32,164
69.61,239
70.90,349
72.19,477
73.48,629
74.77,831
76.05,1041
77.34,1261
78.63,1514
79.92,1772
81.21,2088
82.50,2414
83.79,2777
85.08,3159
86.37,3536
87.66,3944
88.95,4409
90.23,4864
91.52,5291
92.81,5777
94.10,6268
95.39,6717
96.68,7231
97.97,7766
99.26,8317
100.55,8861
101.84,9396
103.12,9940
104.41,10455
105.70,11050
106.99,11608
108.28,12168
109.57,12836
110.86,13445
112.15,13987
113.44,14536
114.73,15180
116.02,15754
117.30,16352
118.59,17074
119.88,17597
121.17,18140
122.46,18707
123.75,19237
125.04,19787
126.33,20233
127.62,20666
128.91,21108
130.20,21523
131.48,21904
132.77,22302
134.06,22651
135.35,22982
136.64,23328
137.93,23611
139.22,23852
140.51,24123
141.80,24398
143.09,24591
144.38,24796
145.66,24958
146.95,25142
148.24,25247
149.53,25339
150.82,25433
152.11,25489
153.40,25530
154.69,25544
155.98,25533
157.27,25506
158.55,25442
159.84,25346
161.13,25248
162.42,25126
163.71,24974
165.00,24774
166.29,24573
167.58,24330
168.87,24070
170.16,23801
171.45,23478
172.73,23122
174.02,22780
175.31,22429
176.60,22014
177.89,21610
179.18,21212
180.47,20740
181.76,20256
183.05,19801
184.34,19361
185.63,18854
186.91,18348
188.20,17863
189.49,17337
190.78,16772
192.07,16213
193.36,15670
194.65,15048
195.94,14511
197.23,13960
198.52,13388
199.80,12837
201.09,12299
202.38,11682
203.67,11113
204.96,10516
206.25,9986
207.54,9410
208.83,8878
210.12,8379
211.41,7839
212.70,7313
213.98,6821
215.27,6292
216.56,5759
217.85,5295
219.14,4821
220.43,4385
221.72,3940
223.01,3535
224.30,3119
225.59,2729
226.88,2369
228.16,2016
229.45,1691
230.74,1423
232.03,1187
233.32,959
234.61,753
235.90,590
237.19,442
238.48,306
239.77,213
241.05,146
242.34,98
243.63,78
244.92,81
246.21,103
247.50,148
248.79,225
250.08,319
251.37,435
252.66,576
253.95,735
255.23,920
256.52,1132
257.81,1358
259.10,1619
260.39,1918
261.68,2236
262.97,2572
264.26,2955
265.55,3325
266.84,3723
268.13,4076
269.41,4517
270.70,4895
271.99,5320
273.28,5776
274.57,6285
275.86,6775
277.15,7260
278.44,7751
279.73,8263
281.02,8787
282.30,9331
283.59,9887
284.88,10509
286.17,11101
287.46,11679
288.75,12208
290.04,12805
291.33,13423
292.62,13983
293.91,14545
295.20,15142
296.48,15748
297.77,16317
299.06,16875
300.35,17430
301.64,17916
302.93,18418
304.22,18886
305.51,19339
306.80,19788
308.09,20281
309.38,20711
310.66,21095
311.95,21482
313.24,21902
314.53,22256
315.82,22616
317.11,22902
318.40,23193
319.69,23502
320.98,23829
322.27,24088
323.55,24297
324.84,24543
326.13,24765
327.42,24921
328.71,25032
330.00,25148
331.29,25211
332.58,25236
333.87,25258
335.16,25275
336.45,25254
337.73,25239
339.02,25201
340.31,25082
341.60,24963
342.89,24850
344.18,24696
345.47,24558
346.76,24357
348.05,24142
349.34,23878
350.63,23601
351.91,23272
353.20,22918
354.49,22568
355.78,22158
357.07,21718
358.36,21331
359.65,20979
360.94,20623
362.23,20152
363.52,19686
364.80,19296
366.09,18829
367.38,18287
368.67,17722
369.96,17141
371.25,16572
372.54,16018
373.83,15445
375.12,14844
376.41,14348
377.70,13797
378.98,13238
380.27,12622
381.56,12041
382.85,11455
384.14,10817
385.43,10281
386.72,9757
388.01,9175
389.30,8548
390.59,8147
391.88,7575
393.16,7015
394.45,6539
395.74,6054
397.03,5586
398.32,5098
399.61,4663
400.90,4226
402.19,3794
403.48,3394
404.77,2990
406.05,2621
407.34,2312
408.63,1998
409.92,1699
411.21,1432
412.50,1211
413.79,971
415.08,764
416.37,596
417.66,446
418.95,324
420.23,229
421.52,155
422.81,105
424.10,79
425.39,79
426.68,107
427.97,167
429.26,247
430.55,362
431.84,502
433.13,668
434.41,863
435.70,1116
436.99,1364
438.28,1621
439.57,1970
440.86,2306
442.15,2637
443.44,2980
444.73,3372
446.02,3774
447.30,4119
448.59,4573
449.88,4998
451.17,5418
452.46,5893
453.75,6363
455.04,6825
456.33,7292
457.62,7801
458.91,8339
460.20,8811
461.48,9316
462.77,9819
464.06,10345
465.35,10849
466.64,11380
467.93,11988
469.22,12530
470.51,13092
471.80,13697
473.09,14309
474.38,14866
475.66,15484
476.95,16039
478.24,16568
479.53,17138
480.82,17670
482.11,18175
483.40,18743
484.69,19157
485.98,19634
487.27,20158
488.55,20590
489.84,21015
491.13,21402
492.42,21850
493.71,22281
495.00,22619
496.29,22978
497.58,23337
498.87,23681
500.16,23900
501.45,24171
502.73,24426
504.02,24658
505.31,24834
506.60,25001
507.89,25176
509.18,25292
510.47,25401
511.76,25460
513.05,25527
514.34,25531
515.63,25533
516.91,25503
518.20,25460
519.49,25375
520.78,25269
522.07,25127
523.36,24976
524.65,24776
525.94,24601
527.23,24391
528.52,24079
529.80,23821
531.09,23536
532.38,23177
533.67,22774
534.96,22430
536.25,22040
537.54,21568
538.83,21103
540.12,20646
541.41,20114
542.70,19601
543.98,19090
545.27,18526
546.56,17954
547.85,17431
549.14,16932
550.43,16409
551.72,15884
553.01,15383
554.30,14794
555.59,14260
556.88,13714
558.16,13224
559.45,12669
560.74,12166
562.03,11690
563.32,11134
564.61,10589
565.90,10086
567.19,9547
568.48,8952
569.77,8395
571.05,7898
572.34,7400
573.63,6889
574.92,6386
576.21,5933
577.50,5444
578.79,4980
580.08,4556
581.37,4108
582.66,3714
583.95,3364
585.23,2998
586.52,2643
587.81,2323
589.10,2031
590.39,1744
591.68,1454
592.97,1212
594.26,984
595.55,788
596.84,641
598.13,492
599.41,354
600.70,247
601.99,171
603.28,108
604.57,79
605.86,79
607.15,104
608.44,154
609.73,242
611.02,347
612.30,479
613.59,642
614.88,828
616.17,1059
617.46,1298
618.75,1539
620.04,1830
621.33,2135
622.62,2448
623.91,2762
625.20,3152
626.48,3530
627.77,3936
629.06,4386
630.35,4828
631.64,5259
632.93,5703
634.22,6186
635.51,6685
636.80,7193
638.09,7731
639.38,8310
640.66,8855
641.95,9430
643.24,9992
644.53,10576
645.82,11222
647.11,11847
648.40,12422
649.69,12995
650.98,13702
652.27,14346
653.55,14918
654.84,15450
656.13,16016
657.42,16600
658.71,17124
660.00,17622
661.29,18184
662.58,18664
663.87,19100
665.16,19613
666.45,20033
667.73,20445
669.02,20853
670.31,21256
671.60,21609
672.89,21994
674.18,22378
675.47,22715
676.76,23046
678.05,23360
679.34,23629
680.63,23924
681.91,24193
683.20,24446
684.49,24647
685.78,24835
687.07,25030
688.36,25182
689.65,25275
690.94,25369
692.23,25448
693.52,25492
694.80,25513
696.09,25514
697.38,25476
698.67,25413
699.96,25324
701.25,25224
702.54,25122
703.83,24960
705.12,24780
706.41,24615
707.70,24455
708.98,24206
710.27,23936
711.56,23616
712.85,23240
714.14,22876
715.43,22529
716.72,22149
718.01,21659
719.30,21216
720.59,20770
721.88,20283
723.16,19737
724.45,19262
725.74,18773
727.03,18272
728.32,17779
729.61,17259
730.90,16694
732.19,16138
733.48,15572
734.77,14987
736.05,14444
737.34,13961
738.63,13415
739.92,12826
741.21,12258
742.50,11720
743.79,11093
745.08,10398
746.37,9843
747.66,9224
748.95,8577
750.23,8008
751.52,7427
752.81,6849
754.10,6297
755.39,5821
756.68,5315
