0.00,2898,5710,4713
0.45,2917,5745,4751
0.90,2939,5783,4786
1.35,2960,5837,4824
1.80,2987,5884,4872
2.25,3014,5917,4907
2.70,3040,5969,4963
3.15,3051,6001,4981
3.60,3069,6046,5011
4.05,3085,6071,5056
4.50,3100,6097,5084
4.95,3108,6136,5096
5.40,3122,6167,5120
5.85,3145,6193,5169
6.30,3169,6229,5184
6.75,3192,6277,5229
7.20,3206,6318,5251
7.65,3227,6345,5288
8.10,3248,6370,5310
8.55,3262,6413,5347
9.00,3273,6440,5364
9.45,3287,6470,5390
9.90,3310,6498,5430
10.35,3314,6518,5449
10.80,3324,6530,5455
11.25,3333,6550,5474
11.70,3344,6575,5510
12.15,3368,6612,5520
12.60,3375,6627,5545
13.05,3388,6649,5564
13.50,3404,6674,5603
13.95,3413,6706,5606
14.40,3431,6721,5628
14.85,3441,6736,5658
15.30,3448,6762,5663
15.75,3458,6779,5681
16.20,3463,6791,5691
16.65,3467,6802,5705
17.10,3474,6811,5730
17.55,3477,6829,5742
18.00,3495,6849,5757
18.45,3505,6863,5757
18.90,3508,6887,5764
19.35,3513,6896,5795
19.80,3525,6906,5808
20.25,3531,6939,5807
20.70,3537,6932,5825
21.15,3538,6942,5834
21.60,3542,6964,5827
22.05,3544,6969,5830
22.50,3552,6978,5852
22.95,3544,6965,5857
23.40,3548,6969,5847
23.85,3554,6979,5864
24.30,3553,6982,5850
24.75,3561,7000,5853
25.20,3561,7000,5855
25.65,3557,6990,5856
26.10,3557,6992,5856
26.55,3557,6990,5856
27.00,3556,6989,5856
27.45,3560,6991,5852
27.90,3557,6985,5851
28.35,3548,6982,5847
28.80,3547,6977,5842
29.25,3544,6980,5855
29.70,3543,6967,5834
30.15,3543,6962,5842
30.60,3536,6955,5838
31.05,3532,6948,5830
31.50,3525,6943,5802
31.95,3523,6919,5793
32.40,3518,6918,5795
32.85,3509,6891,5783
33.30,3495,6875,5768
33.75,3492,6868,5745
34.20,3489,6851,5731
34.65,3477,6854,5722
35.10,3469,6828,5726
35.55,3465,6813,5695
36.00,3452,6791,5678
36.45,3447,6775,5662
36.90,3435,6750,5656
37.35,3423,6739,5628
37.80,3416,6711,5622
38.25,3398,6687,5600
38.70,3385,6660,5562
39.15,3374,6639,5542
39.60,3366,6626,5537
40.05,3353,6602,5516
40.50,3335,6567,5482
40.95,3325,6543,5465
41.40,3310,6517,5445
41.85,3299,6491,5435
42.30,3285,6464,5410
42.75,3264,6410,5353
43.20,3245,6398,5333
43.65,3240,6370,5321
44.10,3220,6337,5297
44.55,3193,6282,5260
45.00,3180,6255,5235
45.45,3170,6236,5194
45.90,3147,6205,5184
46.35,3131,6159,5141
46.80,3122,6132,5131
47.25,3098,6100,5092
47.70,3082,6076,5061
48.15,3062,6025,5030
48.60,3040,5986,4995
49.05,3029,5946,4966
49.50,3002,5906,4918
49.95,2977,5856,4888
50.40,2956,5813,4854
50.85,2927,5769,4807
51.30,2906,5704,4778
51.75,2882,5677,4748
52.20,2876,5641,4729
52.65,2856,5599,4679
53.10,2828,5562,4648
53.55,2816,5531,4613
54.00,2787,5488,4577
54.45,2772,5436,4541
54.90,2751,5405,4519
55.35,2689,5284,4417
55.80,2675,5254,4393
56.25,2658,5224,4367
56.70,2640,5172,4339
57.15,2616,5124,4283
57.60,2587,5064,4236
58.05,2563,5021,4213
58.50,2534,4982,4165
58.95,2513,4953,4146
59.40,2491,4907,4090
59.85,2464,4859,4047
60.30,2452,4798,4010
60.75,2427,4753,3985
61.20,2392,4712,3942
61.65,2368,4629,3866
62.10,2329,4587,3822
62.55,2298,4500,3758
63.00,2281,4464,3729
63.45,2245,4423,3683
63.90,2210,4360,3627
64.35,2195,4314,3602
64.80,2179,4267,3561
65.25,2158,4222,3538
65.70,2131,4166,3475
66.15,2092,4112,3430
66.60,2067,4078,3388
67.05,2050,4027,3362
67.50,2014,3957,3285
67.95,1968,3884,3242
68.40,1946,3828,3189
68.85,1910,3772,3130
69.30,1891,3718,3111
69.75,1867,3651,3056
70.20,1834,3623,3004
70.65,1812,3564,2966
71.10,1798,3531,2942
71.55,1760,3462,2882
72.00,1735,3425,2839
72.45,1707,3374,2794
72.90,1677,3315,2746
73.35,1660,3241,2696
73.80,1606,3164,2630
74.25,1594,3127,2607
74.70,1566,3055,2543
75.15,1528,3004,2497
75.60,1510,2959,2468
76.05,1472,2893,2407
76.50,1449,2847,2367
76.95,1438,2816,2330
77.40,1401,2750,2288
77.85,1372,2697,2243
78.30,1348,2647,2217
78.75,1316,2585,2150
79.20,1293,2537,2111
79.65,1259,2485,2056
80.10,1225,2418,2016
80.55,1185,2338,1932
81.00,1173,2275,1893
81.45,1145,2246,1885
81.90,1120,2196,1827
82.35,1098,2153,1791
82.80,1091,2111,1754
83.25,1056,2065,1735
83.70,1031,2033,1679
84.15,999,1953,1643
84.60,975,1896,1567
85.05,953,1861,1567
85.50,933,1798,1497
85.95,903,1750,1461
86.40,865,1689,1425
86.85,858,1645,1371
87.30,816,1592,1343
87.75,801,1533,1280
88.20,777,1529,1279
88.65,769,1471,1228
89.10,738,1452,1198
89.55,717,1396,1182
90.00,692,1346,1124
90.45,685,1323,1092
90.90,647,1270,1048
91.35,642,1220,1021
91.80,601,1165,975
92.25,580,1140,941
92.70,572,1088,926
93.15,552,1062,874
93.60,515,995,834
94.05,501,967,809
94.50,485,953,798
94.95,468,904,756
95.40,452,888,730
95.85,442,848,697
96.30,425,816,672
96.75,399,783,643
97.20,383,739,618
97.65,365,702,589
98.10,344,661,553
98.55,327,627,534
99.00,312,609,500
99.45,293,559,469
99.90,286,543,446
100.35,268,522,430
100.80,256,487,409
101.25,242,474,391
101.70,229,437,367
102.15,223,410,344
102.60,205,397,324
103.05,198,372,304
103.50,178,336,282
103.95,168,321,259
104.40,155,289,243
104.85,148,264,221
105.30,134,251,201
105.75,122,228,189
106.20,116,214,171
106.65,107,196,165
107.10,101,181,153
107.55,92,167,140
108.00,89,150,127
108.45,81,138,106
108.90,71,126,106
109.35,65,112,84
109.80,58,99,73
110.25,50,85,71
110.70,49,67,51
111.15,41,66,55
111.60,36,49,36
112.05,34,51,43
112.50,31,36,38
112.95,29,41,23
113.40,26,27,32
113.85,24,33,28
114.30,23,30,25
114.75,22,28,23
115.20,21,27,10
115.65,21,26,21
116.10,21,25,22
116.55,21,28,24
117.00,22,31,25
117.45,25,35,28
117.90,29,27,31
118.35,29,32,23
118.80,32,47,39
119.25,38,53,44
119.70,38,60,49
120.15,42,59,57
120.60,50,76,53
121.05,52,86,72
121.50,61,91,81
121.95,68,111,93
122.40,71,127,104
122.85,78,137,116
123.30,85,152,129
123.75,99,171,143
124.20,106,185,155
124.65,108,200,167
125.10,116,213,171
125.55,123,230,192
126.00,134,251,210
126.45,149,272,222
126.90,160,297,237
127.35,171,313,259
127.80,185,339,279
128.25,194,369,309
128.70,206,402,327
129.15,219,419,350
129.60,240,454,372
130.05,246,470,392
130.50,257,492,410
130.95,267,523,431
131.40,287,537,452
131.85,296,569,480
132.30,313,600,503
132.75,335,642,527
133.20,349,659,558
133.65,360,693,588
134.10,381,734,614
134.55,397,771,645
135.00,416,805,674
135.45,446,846,709
135.90,466,900,739
136.35,471,913,778
136.80,484,940,800
137.25,510,970,811
137.70,531,1028,860
138.15,543,1055,898
138.60,561,1104,911
139.05,577,1123,955
139.50,600,1169,977
139.95,639,1222,1022
140.40,662,1284,1060
140.85,671,1309,1094
141.30,695,1354,1149
141.75,718,1399,1171
142.20,737,1439,1204
142.65,752,1470,1231
143.10,782,1501,1258
143.55,789,1544,1312
144.00,818,1614,1337
144.45,846,1668,1381
144.90,862,1687,1412
145.35,905,1741,1458
145.80,922,1816,1507
146.25,946,1850,1548
146.70,973,1902,1607
147.15,1000,1975,1639
147.60,1025,2008,1696
148.05,1063,2069,1720
148.50,1065,2085,1748
148.95,1080,2119,1777
149.40,1102,2161,1812
149.85,1130,2219,1861
150.30,1181,2285,1930
150.75,1192,2349,1955
151.20,1217,2401,1998
151.65,1260,2443,2047
152.10,1292,2504,2096
152.55,1310,2566,2148
153.00,1350,2622,2212
153.45,1383,2697,2260
153.90,1395,2750,2288
154.35,1413,2785,2319
154.80,1425,2801,2365
155.25,1444,2857,2384
155.70,1474,2898,2430
156.15,1512,2983,2485
156.60,1545,3028,2552
157.05,1568,3075,2575
157.50,1597,3132,2621
157.95,1635,3206,2699
158.40,1665,3282,2749
158.85,1691,3318,2778
159.30,1722,3379,2844
159.75,1752,3440,2879
160.20,1775,3502,2917
160.65,1790,3534,2950
161.10,1807,3555,2998
161.55,1844,3611,3043
162.00,1874,3694,3096
162.45,1905,3755,3131
162.90,1930,3802,3170
163.35,1957,3842,3215
163.80,2003,3913,3272
164.25,2024,3971,3338
164.70,2052,4030,3387
165.15,2082,4085,3417
165.60,2105,4149,3458
166.05,2134,4189,3504
166.50,2159,4253,3563
166.95,2183,4272,3598
167.40,2204,4332,3616
167.85,2228,4377,3680
168.30,2257,4432,3726
168.75,2286,4504,3772
169.20,2318,4564,3812
169.65,2344,4616,3852
170.10,2377,4668,3910
170.55,2409,4731,3960
171.00,2441,4780,4018
171.45,2461,4834,4047
171.90,2486,4881,4089
172.35,2503,4916,4133
172.80,2511,4944,4146
173.25,2528,4991,4197
173.70,2564,5032,4223
174.15,2593,5109,4271
174.60,2622,5150,4332
175.05,2647,5212,4355
175.50,2671,5250,4398
175.95,2706,5318,4454
176.40,2730,5362,4511
176.85,2755,5411,4546
177.30,2775,5452,4567
177.75,2798,5497,4609
178.20,2817,5550,4640
178.65,2826,5563,4667
179.10,2838,5591,4714
179.55,2860,5636,4748
180.00,2892,5701,4771
180.45,2920,5741,4829
180.90,2945,5788,4851
181.35,2969,5833,4890
181.80,2990,5890,4928
182.25,3015,5937,4967
182.70,3040,5971,5006
183.15,3063,6022,5055
183.60,3079,6052,5087
184.05,3102,6086,5115
184.50,3105,6101,5122
184.95,3105,6138,5143
185.40,3120,6154,5185
185.85,3146,6195,5203
186.30,3178,6244,5239
186.75,3193,6277,5279
187.20,3214,6309,5308
187.65,3230,6346,5326
188.10,3257,6388,5358
188.55,3265,6416,5386
189.00,3284,6454,5415
189.45,3298,6493,5439
189.90,3310,6509,5460
190.35,3319,6525,5494
190.80,3316,6550,5495
191.25,3328,6568,5511
191.70,3347,6587,5551
192.15,3370,6624,5562
192.60,3383,6663,5596
193.05,3396,6673,5600
193.50,3409,6712,5618
193.95,3421,6726,5656
194.40,3434,6750,5677
194.85,3452,6785,5679
195.30,3455,6787,5710
195.75,3464,6819,5712
196.20,3471,6838,5725
196.65,3472,6830,5750
197.10,3466,6841,5748
197.55,3482,6868,5761
198.00,3498,6886,5773
198.45,3513,6893,5783
198.90,3513,6908,5806
199.35,3527,6930,5819
199.80,3531,6931,5831
200.25,3539,6947,5827
200.70,3540,6966,5850
201.15,3544,6976,5857
201.60,3546,6985,5863
202.05,3550,6977,5853
202.50,3546,6989,5871
202.95,3540,6976,5877
203.40,3540,6979,5877
203.85,3548,6989,5866
204.30,3563,7000,5869
204.75,3568,7004,5873
205.20,3562,7020,5874
205.65,3568,7011,5890
206.10,3562,7024,5875
206.55,3563,7009,5874
207.00,3563,7006,5888
207.45,3564,7003,5870
207.90,3564,7002,5867
208.35,3557,7009,5881
208.80,3544,6995,5861
209.25,3535,6978,5858
209.70,3536,6975,5854
210.15,3549,6975,5860
210.60,3541,6966,5838
211.05,3534,6968,5828
211.50,3529,6943,5822
211.95,3523,6941,5823
212.40,3516,6930,5794
212.85,3508,6906,5801
213.30,3506,6887,5786
213.75,3501,6876,5759
214.20,3494,6861,5746
214.65,3479,6842,5737
215.10,3464,6825,5727
215.55,3451,6820,5711
216.00,3456,6795,5694
216.45,3444,6772,5687
216.90,3435,6766,5661
217.35,3423,6733,5637
217.80,3409,6704,5619
218.25,3393,6685,5591
218.70,3382,6649,5584
219.15,3372,6618,5547
