
1.29,787,275
2.58,878,305
3.87,996,331
5.16,1134,360
6.45,1277,390
7.73,1455,426
9.02,1633,463
10.31,1780,493
11.60,1976,534
12.89,2156,571
14.18,2358,612
15.47,2592,660
16.76,2791,702
18.05,3045,753
19.34,3249,795
20.62,3506,848
21.91,3784,906
23.20,4040,959
24.49,4281,1009
25.78,4544,1063
27.07,4811,1119
28.36,5042,1165
29.65,5312,1220
30.94,5565,1274
32.23,5837,1331
33.52,6126,1389
34.80,6393,1445
36.09,6716,1512
37.38,6983,1567
38.67,7236,1622
39.96,7536,1685
41.25,7832,1746
42.54,8149,1813
43.83,8495,1885
45.12,8722,1932
46.41,9045,2000
47.70,9280,2050
48.98,9555,2105
50.27,9852,2169
51.56,10090,2218
52.85,10342,2271
54.14,10625,2329
55.43,10879,2382
56.72,11091,2427
58.01,11325,2476
59.30,11543,2523
60.59,11731,2560
61.88,11937,2603
63.16,12104,2637
64.45,12293,2678
65.74,12456,2710
67.03,12601,2742
68.32,12749,2773
69.61,12926,2809
70.90,13003,2826
72.19,13107,2848
73.48,13185,2862
74.77,13277,2882
76.05,13340,2896
77.34,13386,2906
78.63,13431,2915
79.92,13446,2918
81.21,13450,2920
82.50,13460,2921
83.79,13427,2914
85.08,13389,2905
86.37,13341,2895
87.66,13275,2881
88.95,13205,2868
90.23,13111,2847
91.52,12991,2821
92.81,12868,2795
94.10,12752,2771
95.39,12575,2735
96.68,12439,2706
97.97,12277,2672
99.26,12098,2635
100.55,11896,2593
101.84,11679,2548
103.12,11507,2511
104.41,11276,2464
105.70,11024,2412
106.99,10846,2374
108.28,10595,2322
109.57,10352,2272
110.86,10069,2214
112.15,9851,2166
113.44,9590,2113
114.73,9285,2051
116.02,9040,2001
117.30,8749,1940
118.59,8462,1880
119.88,8176,1822
121.17,7890,1763
122.46,7611,1704
123.75,7276,1635
125.04,6983,1574
126.33,6686,1513
127.62,6375,1450
128.91,6109,1396
130.20,5836,1338
131.48,5522,1274
132.77,5243,1217
134.06,5022,1169
135.35,4738,1111
136.64,4446,1051
137.93,4214,1004
139.22,3931,946
140.51,3683,894
141.80,3425,841
143.09,3237,803
144.38,3013,757
145.66,2769,706
146.95,2544,660
148.24,2329,616
149.53,2121,574
150.82,1936,536
152.11,1743,495
153.40,1529,452
154.69,1407,426
155.98,1251,395
157.27,1097,362
158.55,964,336
159.84,841,310
161.13,725,287
162.42,616,265
163.71,530,247
165.00,466,233
166.29,406,221
167.58,358,211
168.87,328,206
170.16,305,200
171.45,301,200
172.73,309,201
174.02,331,206
175.31,372,214
176.60,420,224
177.89,478,235
179.18,565,253
180.47,646,270
181.76,761,294
183.05,868,316
184.34,1013,345
185.63,1159,376
186.91,1312,407
188.20,1530,452
189.49,1718,490
190.78,1902,528
192.07,2133,576
193.36,2354,622
194.65,2579,666
195.94,2796,712
197.23,3056,765
198.52,3318,819
199.80,3581,873
201.09,3854,931
202.38,4188,998
203.67,4430,1048
204.96,4695,1102
206.25,5017,1171
207.54,5305,1228
208.83,5571,1284
210.12,5884,1349
211.41,6184,1411
212.70,6437,1463
213.98,6751,1527
215.27,7046,1587
216.56,7324,1646
217.85,7626,1709
219.14,7964,1778
220.43,8206,1830
221.72,8468,1883
223.01,8751,1942
224.30,9064,2007
225.59,9291,2054
226.88,9562,2110
228.16,9832,2167
229.45,10106,2222
230.74,10369,2277
232.03,10638,2334
233.32,10832,2374
234.61,11075,2425
235.90,11276,2468
237.19,11469,2507
238.48,11677,2550
239.77,11844,2585
241.05,12009,2620
242.34,12197,2658
243.63,12352,2692
244.92,12547,2733
246.21,12651,2753
247.50,12772,2779
248.79,12861,2798
250.08,12998,2826
251.37,13065,2840
252.66,13140,2856
253.95,13201,2868
255.23,13272,2883
256.52,13318,2893
257.81,13345,2899
259.10,13371,2905
260.39,13387,2906
261.68,13384,2909
262.97,13381,2906
264.26,13331,2895
265.55,13305,2892
266.84,13243,2877
268.13,13175,2862
269.41,13120,2850
270.70,13054,2838
271.99,12935,2812
273.28,12812,2787
274.57,12671,2756
275.86,12520,2725
277.15,12330,2685
278.44,12138,2646
279.73,11953,2606
281.02,11755,2565
282.30,11586,2527
283.59,11418,2495
284.88,11209,2450
286.17,11010,2409
287.46,10768,2358
288.75,10482,2299
290.04,10255,2252
291.33,9942,2188
292.62,9733,2144
293.91,9448,2085
295.20,9160,2025
296.48,8876,1967
297.77,8580,1905
299.06,8260,1838
300.35,7951,1776
301.64,7598,1701
302.93,7299,1640
304.22,6967,1570
305.51,6719,1519
306.80,6355,1444
308.09,6067,1384
309.38,5795,1329
310.66,5492,1267
311.95,5192,1204
313.24,4897,1144
314.53,4644,1090
315.82,4328,1026
317.11,4072,973
318.40,3834,923
319.69,3585,873
320.98,3342,822
322.27,3094,771
323.55,2857,722
324.84,2610,672
326.13,2402,628
327.42,2210,589
328.71,2016,549
330.00,1835,511
331.29,1640,472
332.58,1479,439
333.87,1320,406
335.16,1167,374
336.45,1033,346
337.73,892,318
339.02,774,293
340.31,671,272
341.60,595,257
342.89,500,237
344.18,449,227
345.47,392,215
346.76,349,206
348.05,316,199
349.34,300,196
350.63,292,195
351.91,299,196
353.20,315,199
354.49,342,203
355.78,382,213
357.07,432,223
358.36,498,236
359.65,574,252
360.94,659,270
362.23,762,291
363.52,873,314
364.80,1004,340
366.09,1120,365
367.38,1288,399
368.67,1448,432
369.96,1642,472
371.25,1800,505
372.54,2016,549
373.83,2222,592
375.12,2432,635
376.41,2647,679
377.70,2903,731
378.98,3147,781
380.27,3347,823
381.56,3614,877
382.85,3897,936
384.14,4193,998
385.43,4439,1048
386.72,4779,1119
388.01,5035,1172
389.30,5308,1228
390.59,5606,1289
391.88,5906,1351
393.16,6159,1405
394.45,6507,1476
395.74,6867,1551
397.03,7102,1599
398.32,7402,1662
399.61,7790,1742
400.90,8030,1792
402.19,8328,1853
403.48,8646,1920
404.77,8991,1992
406.05,9258,2047
407.34,9580,2112
408.63,9890,2179
409.92,10152,2234
411.21,10371,2281
412.50,10669,2341
413.79,10931,2396
415.08,11124,2436
416.37,11330,2480
417.66,11593,2533
418.95,11768,2569
420.23,11987,2616
421.52,12128,2644
422.81,12299,2681
424.10,12449,2713
425.39,12588,2741
426.68,12761,2777
427.97,12858,2797
429.26,12980,2823
430.55,13124,2851
431.84,13179,2864
433.13,13265,2882
434.41,13314,2890
435.70,13398,2910
436.99,13427,2915
438.28,13442,2919
439.57,13460,2921
440.86,13453,2920
442.15,13448,2918
443.44,13413,2911
444.73,13380,2903
446.02,13341,2894
447.30,13287,2884
448.59,13214,2869
449.88,13142,2854
451.17,13040,2832
452.46,12936,2811
453.75,12832,2789
455.04,12696,2762
456.33,12541,2728
457.62,12405,2699
458.91,12252,2668
460.20,12117,2640
461.48,11919,2598
462.77,11770,2567
464.06,11568,2526
465.35,11349,2480
466.64,11091,2427
467.93,10874,2381
469.22,10685,2342
470.51,10450,2293
471.80,10201,2242
473.09,9924,2184
474.38,9690,2135
475.66,9382,2072
476.95,9113,2015
478.24,8753,1943
479.53,8508,1888
480.82,8214,1829
482.11,7908,1766
483.40,7588,1699
484.69,7312,1643
485.98,7068,1594
487.27,6709,1518
488.55,6439,1462
489.84,6122,1398
491.13,5795,1330
492.42,5480,1265
493.71,5216,1210
495.00,4946,1155
496.29,4639,1092
497.58,4367,1034
498.87,4131,986
500.16,3832,925
501.45,3525,861
502.73,3271,810
504.02,3044,764
505.31,2793,711
506.60,2541,660
507.89,2268,604
509.18,2098,569
510.47,1883,524
511.76,1691,485
513.05,1468,440
514.34,1304,406
515.63,1156,375
516.91,1008,344
518.20,866,316
519.49,742,291
520.78,654,272
522.07,563,254
523.36,478,236
524.65,414,223
525.94,364,212
527.23,330,206
528.52,308,202
529.80,301,200
531.09,304,201
532.38,322,204
533.67,353,210
534.96,406,221
536.25,465,233
537.54,526,245
538.83,615,265
540.12,704,282
541.41,808,304
542.70,921,327
543.98,1070,357
545.27,1231,390
546.56,1359,416
547.85,1553,457
549.14,1749,497
550.43,1958,539
551.72,2145,578
553.01,2327,616
554.30,2561,664
555.59,2750,703
556.88,2959,746
558.16,3165,787
559.45,3490,855
560.74,3690,896
562.03,3914,942
563.32,4204,1002
564.61,4441,1051
565.90,4672,1099
567.19,4978,1162
568.48,5272,1223
569.77,5496,1269
571.05,5792,1329
572.34,6135,1402
573.63,6369,1450
574.92,6674,1513
576.21,6929,1565
577.50,7232,1629
578.79,7521,1688
580.08,7845,1756
581.37,8119,1812
582.66,8408,1871
583.95,8701,1933
585.23,9045,2003
586.52,9281,2052
587.81,9582,2114
589.10,9805,2161
590.39,10093,2222
591.68,10344,2273
592.97,10607,2329
594.26,10833,2375
595.55,11078,2425
596.84,11312,2475
598.13,11514,2517
599.41,11729,2561
600.70,11917,2602
601.99,12123,2644
603.28,12279,2678
604.57,12456,2714
605.86,12641,2753
607.15,12754,2777
608.44,12890,2807
609.73,13019,2831
611.02,13117,2853
612.30,13191,2868
613.59,13283,2887
614.88,13331,2896
616.17,13392,2909
617.46,13414,2916
618.75,13447,2921
620.04,13432,2916
621.33,13438,2920
622.62,13403,2912
623.91,13373,2904
625.20,13314,2893
626.48,13272,2883
627.77,13212,2871
629.06,13119,2852
630.35,13023,2830
631.64,12879,2802
632.93,12773,2779
634.22,12623,2747
635.51,12460,2712
636.80,12244,2668
638.09,12078,2633
639.38,11899,2596
640.66,11699,2553
641.95,11492,2510
643.24,11314,2475
644.53,11170,2443
645.82,10955,2399
647.11,10679,2343
648.40,10440,2293
649.69,10203,2243
650.98,9954,2190
652.27,9691,2137
653.55,9421,2080
654.84,9130,2019
656.13,8834,1958
657.42,8598,1909
658.71,8302,1849
660.00,7990,1784
661.29,7766,1738
662.58,7464,1674
663.87,7191,1619
665.16,6891,1556
666.45,6629,1503
667.73,6338,1442
669.02,6035,1378
670.31,5791,1330
671.60,5544,1278
672.89,5251,1217
674.18,4975,1159
675.47,4730,1110
676.76,4445,1050
678.05,4117,983
679.34,3904,940
680.63,3690,894
681.91,3421,840
683.20,3162,786
684.49,2962,746
685.78,2731,697
687.07,2477,644
688.36,2264,601
689.65,2037,554
690.94,1855,517
692.23,1661,477
693.52,1495,442
694.80,1330,409
696.09,1174,377
697.38,1047,351
698.67,911,323
699.96,781,296
701.25,677,274
702.54,585,255
703.83,490,236
705.12,434,224
706.41,378,212
707.70,340,205
708.98,307,198
710.27,298,197
711.56,296,196
712.85,312,200
714.14,338,204
715.43,386,215
716.72,437,225
718.01,505,238
719.30,603,259
720.59,690,277
switching colors
721.88,1025,57
723.16,1240,68
724.45,1512,83
725.74,1817,100
727.03,2109,115
728.32,2465,135
729.61,2807,153
730.90,3199,175
732.19,3493,190
733.48,4006,219
734.77,4501,245
736.05,4853,264
737.34,5274,286
738.63,5748,313
739.92,6229,339
741.21,6653,363
742.50,7209,393
743.79,7620,415
745.08,8183,446
746.37,8715,475
747.66,9263,506
748.95,9756,533
750.23,10297,562
751.52,10847,592
752.81,11308,619
754.10,11883,650
755.39,12474,681
756.68,13017,712
757.97,13552,742
759.26,14019,767
760.55,14671,803
761.84,15086,826
763.13,15635,857
764.41,16205,888
765.70,16576,909
766.99,17049,935
768.28,17491,960
769.57,17996,988
770.86,18469,1014
772.15,18896,1038
773.44,19358,1064
774.73,19865,1091
776.02,20225,1111
777.30,20521,1127
778.59,20956,1151
779.88,21280,1169
781.17,21621,1189
782.46,21958,1207
783.75,22303,1227
785.04,22620,1244
786.33,22840,1256
787.62,23108,1271
788.91,23372,1285
790.20,23629,1299
791.48,23796,1308
792.77,23987,1319
794.06,24138,1327
795.35,24273,1336
796.64,24421,1343
797.93,24480,1347
799.22,24527,1350
800.51,24568,1351
801.80,24564,1350
803.09,24573,1350
804.38,24525,1348
805.66,24431,1343
806.95,24355,1337
808.24,24244,1331
809.53,24092,1323
810.82,23947,1315
812.11,23745,1303
813.40,23518,1290
814.69,23331,1278
815.98,23061,1264
817.27,22762,1248
818.55,22415,1227
819.84,22124,1212
821.13,21737,1190
822.42,21307,1166
823.71,20900,1143
825.00,20539,1124
826.29,20081,1098
827.58,19678,1076
828.87,19178,1047
830.16,18662,1020
831.45,18153,991
832.73,17647,964
834.02,17028,929
835.31,16630,907
836.60,16013,872
837.89,15451,842
839.18,14981,816
840.47,14415,785
841.76,13760,748
843.05,13325,725
844.34,12661,689
845.63,12200,664
846.91,11625,633
848.20,11065,602
849.49,10499,571
850.78,10027,546
852.07,9508,516
853.36,8901,483
854.65,8246,447
855.94,7889,427
857.23,7326,397
858.52,6874,374
859.80,6359,345
861.09,5942,323
862.38,5437,295
863.67,5063,274
864.96,4561,248
866.25,4100,223
867.54,3736,203
868.83,3343,181
870.12,3015,164
871.41,2688,146
872.70,2353,128
873.98,2047,112
875.27,1769,96
876.56,1539,84
877.85,1277,70
879.14,1031,57
880.43,872,48
881.72,696,39
883.01,560,31
884.30,402,23
885.59,287,17
886.88,202,12
888.16,124,8
889.45,84,6
890.74,62,5
892.03,63,4
893.32,87,6
894.61,135,8
895.90,206,12
897.19,302,17
898.48,430,24
899.77,627,34
901.05,756,42
902.34,989,54
903.63,1176,64
904.92,1421,78
906.21,1717,94
907.50,1986,108
908.79,2343,127
910.08,2694,145
911.37,3068,166
912.66,3447,187
913.95,3875,210
915.23,4303,233
916.52,4648,252
917.81,5053,275
919.10,5506,298
920.39,6074,330
921.68,6475,352
922.97,7116,386
924.26,7599,412
925.55,8106,441
926.84,8753,476
928.13,9268,505
929.41,9766,531
930.70,10367,564
931.99,10969,598
933.28,11514,628
934.57,12179,663
935.86,12836,700
937.15,13354,729
938.44,13960,763
939.73,14495,792
941.02,15105,825
942.30,15590,852
943.59,16182,885
944.88,16679,911
946.17,17177,940
947.46,17645,966
948.75,18134,993
950.04,18699,1025
951.33,19148,1050
952.62,19512,1069
953.91,19915,1093
955.20,20323,1115
956.48,20754,1138
957.77,21205,1163
959.06,21498,1181
960.35,21849,1201
961.64,22232,1221
962.93,22457,1234
964.22,22776,1252
965.51,23023,1267
966.80,23278,1281
968.09,23503,1291
969.38,23712,1305
970.66,23909,1315
971.95,24054,1323
973.24,24193,1331
974.53,24286,1337
975.82,24382,1341
977.11,24442,1345
978.40,24487,1348
979.69,24506,1348
980.98,24499,1349
982.27,24478,1347
983.55,24410,1345
984.84,24363,1340
986.13,24257,1335
987.42,24171,1330
988.71,24124,1327
990.00,24016,1320
991.29,23862,1312
992.58,23624,1298
993.87,23404,1286
995.16,23146,1271
996.45,22772,1250
997.73,22405,1231
999.02,22119,1215
1000.31,21786,1196
1001.60,21412,1174
1002.89,21091,1157
1004.18,20728,1136
1005.47,20441,1121
1006.76,20044,1099
1008.05,19483,1067
1009.34,19036,1043
1010.63,18608,1019
1011.91,18090,990
1013.20,17649,965
1014.49,17152,939
1015.78,16665,911
1017.07,16132,881
1018.36,15570,850
1019.65,14959,817
1020.94,14429,788
1022.23,13893,759
1023.52,13381,730
1024.80,12744,694
1026.09,12301,671
1027.38,11637,633
1028.67,11067,602
1029.96,10385,566
1031.25,9979,543
1032.54,9404,512
1033.83,8849,482
1035.12,8339,454
1036.41,7784,423
1037.70,7151,388
1038.98,6606,360
