214.62802124,405,593,536
214.62802124,405,592,536
214.62802124,405,593,537
214.62802124,404,593,536
214.62802124,404,592,537
214.62715149,405,593,537
214.62890625,405,592,536
214.62802124,405,592,537
214.62890625,403,590,534
214.71679688,401,587,531
214.72119141,400,586,530
214.80908203,397,580,526
214.84335327,395,579,524
214.89521790,395,577,523
214.98046875,392,575,521
214.89346313,395,577,523
214.86357117,396,579,525
214.81260681,396,580,525
214.76426697,398,584,529
214.71679688,400,587,531
214.65351868,402,589,533
214.62890625,403,591,535
214.60868835,405,593,536
214.53662109,407,597,541
214.49443054,407,597,542
214.45312500,410,600,544
214.45048523,411,603,546
214.36434937,414,608,550
214.30020142,416,609,552
214.19120789,420,615,556
214.10244751,422,620,561
214.02508545,425,623,564
213.97764587,427,626,568
213.89239502,431,632,572
213.83613586,434,637,577
213.67704773,438,641,581
213.57421875,441,648,586
213.48632813,445,652,591
213.39843750,449,658,596
213.26484680,453,665,602
213.16641235,457,672,607
213.04687500,462,677,614
212.95809937,466,684,619
212.78408813,470,690,625
212.69531250,473,697,631
212.60742188,478,702,637
212.51864624,483,709,642
212.39472961,487,716,649
212.25585938,491,722,655
212.13632202,496,729,661
211.99307251,501,736,667
211.90429688,505,741,673
211.81640625,509,749,679
211.72763062,513,754,685
211.56414795,518,761,690
211.46484375,522,768,697
211.37431335,527,775,704
211.28906250,532,782,709
211.14666748,536,788,715
211.02627563,540,796,721
210.93838501,544,801,726
210.84960938,548,808,733
210.69052124,553,814,739
210.60527039,557,822,745
210.54023743,561,827,750
210.49893188,563,827,751
210.41104126,566,835,758
210.32226563,569,840,761
210.23612976,572,843,765
210.16845703,575,847,769
210.14648438,577,850,772
210.13768005,578,851,773
210.05595398,583,860,779
209.97158813,583,861,781
209.91181946,586,864,784
209.87051392,589,868,788
209.79580688,591,870,790
209.62266541,598,881,800
209.61914063,598,883,800
209.61297607,600,884,802
209.53125000,602,888,806
209.43632507,607,896,814
209.43544006,609,898,814
209.37568665,609,898,815
209.35546875,610,899,817
209.24560547,615,907,825
209.22802734,615,909,824
209.13926697,621,916,830
209.00743103,623,920,835
209.00390625,625,921,836
208.91777039,627,926,841
208.82901001,634,935,847
208.74375916,635,936,849
208.65498352,639,943,856
208.56533813,645,950,863
208.56269836,645,952,864
208.40008545,649,959,870
208.30253601,654,966,877
208.21377563,659,972,881
208.20147705,662,976,887
208.12411499,664,982,891
208.03622437,668,985,895
207.94921875,670,991,899
207.85957336,677,998,905
207.75849915,680,1004,911
207.62754822,685,1010,917
207.59501648,688,1016,922
207.42187500,693,1024,929
207.33398438,698,1030,936
207.24609375,703,1037,942
207.08525085,708,1045,948
206.98242188,714,1053,956
206.89628601,718,1061,963
206.80664063,723,1068,969
206.64141846,728,1076,977
206.54296875,734,1083,984
206.45507813,738,1090,991
206.36630249,743,1098,997
206.19404602,749,1106,1006
206.10351563,754,1114,1012
206.01387024,758,1123,1019
205.84512329,765,1129,1026
205.75195313,769,1137,1033
205.66406250,774,1144,1040
205.57617188,779,1153,1047
205.46719360,784,1161,1055
205.35820007,789,1167,1060
