-0.15,1454,2822,2427
0.00,1433,2803,2395
0.15,1425,2803,2383
0.30,1429,2777,2371
0.45,1411,2761,2358
0.60,1401,2741,2357
0.75,1393,2726,2344
0.90,1384,2725,2315
1.05,1388,2692,2300
1.20,1367,2672,2284
1.35,1373,2673,2285
1.50,1365,2657,2259
1.65,1340,2621,2254
1.80,1334,2608,2228
1.95,1322,2586,2210
2.10,1325,2581,2209
2.25,1307,2555,2183
2.40,1297,2538,2185
2.55,1289,2521,2170
2.70,1294,2514,2137
2.85,1268,2477,2134
3.00,1258,2467,2101
3.15,1247,2439,2083
3.30,1236,2432,2064
3.45,1227,2398,2064
3.60,1228,2372,2043
3.75,1198,2356,2001
3.90,1193,2331,1994
4.05,1199,2312,1977
4.20,1189,2296,1962
4.35,1167,2279,1948
4.50,1157,2272,1929
4.65,1146,2254,1930
4.80,1155,2232,1906
4.95,1134,2212,1907
5.10,1141,2202,1897
5.25,1118,2180,1881
5.40,1110,2179,1867
5.55,1106,2153,1843
5.70,1097,2139,1831
5.85,1081,2111,1804
6.00,1081,2108,1803
6.15,1075,2094,1791
6.30,1061,2068,1769
6.45,1058,2063,1765
6.60,1066,2066,1771
6.75,1045,2052,1740
6.90,1035,2017,1741
7.05,1040,2002,1715
7.20,1018,1987,1716
7.35,1011,1982,1704
7.50,1004,1956,1691
7.65,1008,1938,1658
7.80,982,1911,1637
7.95,976,1917,1626
8.10,975,1875,1607
8.25,960,1866,1596
8.40,951,1850,1584
8.55,942,1832,1569
8.70,928,1807,1562
8.85,924,1796,1538
9.00,914,1780,1523
9.15,905,1760,1506
9.30,894,1753,1501
9.45,884,1720,1473
9.60,878,1702,1461
9.75,867,1681,1441
9.90,856,1661,1425
10.05,850,1648,1414
10.20,858,1636,1417
10.35,834,1622,1391
10.50,842,1623,1378
10.65,820,1588,1363
10.80,811,1589,1351
10.95,800,1551,1332
11.10,797,1559,1339
11.25,787,1524,1309
11.40,779,1513,1299
11.55,787,1503,1305
11.70,770,1490,1280
11.85,776,1476,1268
12.00,755,1464,1255
12.15,749,1450,1263
12.30,757,1438,1235
12.45,749,1425,1241
12.60,742,1428,1228
12.75,723,1417,1221
12.90,716,1402,1191
