
1.29,307,121
2.58,253,123
3.87,218,117
5.16,193,112
6.45,187,112
7.73,199,114
9.02,221,120
10.31,269,130
11.60,336,143
12.89,429,163
14.18,523,182
15.47,637,205
16.76,768,232
18.05,918,263
19.34,1057,292
20.62,1255,332
21.91,1438,370
23.20,1661,416
24.49,1865,458
25.78,2089,504
27.07,2378,564
28.36,2653,620
29.65,2878,666
30.94,3222,736
32.23,3485,792
33.52,3823,859
34.80,4123,921
36.09,4413,982
37.38,4764,1055
38.67,5121,1129
39.96,5510,1207
41.25,5848,1277
42.54,6202,1351
43.83,6573,1427
45.12,6923,1500
46.41,7288,1574
47.70,7620,1645
48.98,7975,1716
50.27,8304,1785
51.56,8678,1863
52.85,8940,1918
54.14,9343,2000
55.43,9670,2068
56.72,10035,2143
58.01,10321,2204
59.30,10680,2278
60.59,10951,2333
61.88,11247,2396
63.16,11611,2471
64.45,11867,2523
65.74,12086,2569
67.03,12419,2637
68.32,12688,2694
69.61,12949,2749
70.90,13294,2819
72.19,13481,2857
73.48,13724,2910
74.77,13939,2953
76.05,14145,2996
77.34,14445,3060
78.63,14534,3076
79.92,14770,3125
81.21,14907,3152
82.50,15035,3181
83.79,15174,3210
85.08,15351,3245
86.37,15420,3261
87.66,15495,3274
88.95,15619,3299
90.23,15635,3304
91.52,15722,3323
92.81,15729,3321
94.10,15720,3324
95.39,15756,3329
96.68,15740,3327
97.97,15743,3325
99.26,15659,3306
100.55,15634,3302
101.84,15564,3287
103.12,15439,3262
104.41,15351,3243
105.70,15246,3222
106.99,15149,3202
108.28,15037,3178
109.57,14868,3143
110.86,14698,3108
112.15,14524,3068
113.44,14286,3020
114.73,14085,2977
116.02,13820,2922
117.30,13587,2874
118.59,13403,2836
119.88,13122,2777
121.17,12841,2719
122.46,12570,2663
123.75,12257,2597
125.04,11944,2531
126.33,11634,2467
127.62,11311,2399
128.91,10966,2329
130.20,10646,2263
131.48,10318,2194
132.77,9930,2113
134.06,9628,2053
135.35,9262,1976
136.64,8921,1906
137.93,8566,1832
139.22,8208,1757
140.51,7839,1683
141.80,7463,1604
143.09,7165,1544
144.38,6815,1472
145.66,6430,1391
146.95,6070,1318
148.24,5739,1249
149.53,5363,1173
150.82,5085,1115
152.11,4719,1039
153.40,4388,970
154.69,4109,914
155.98,3792,849
157.27,3517,792
158.55,3256,738
159.84,2948,676
161.13,2706,625
162.42,2472,577
163.71,2189,521
165.00,2015,483
166.29,1786,438
167.58,1612,402
168.87,1400,358
170.16,1238,324
171.45,1095,296
172.73,935,263
174.02,780,231
175.31,668,208
176.60,567,188
177.89,459,166
179.18,382,150
180.47,310,134
181.76,255,125
183.05,215,116
184.34,192,112
185.63,183,110
186.91,189,111
188.20,213,116
189.49,242,122
190.78,284,131
192.07,357,145
193.36,439,162
194.65,519,178
195.94,611,198
197.23,740,224
198.52,908,259
199.80,1034,285
201.09,1200,318
202.38,1356,352
203.67,1540,390
204.96,1724,427
206.25,1947,473
207.54,2196,524
208.83,2469,581
210.12,2668,623
211.41,2947,680
212.70,3223,737
213.98,3504,795
215.27,3819,859
216.56,4114,919
217.85,4432,986
219.14,4740,1049
220.43,5068,1117
221.72,5402,1185
223.01,5743,1257
224.30,6094,1329
225.59,6385,1389
226.88,6714,1457
228.16,7039,1524
229.45,7380,1596
230.74,7749,1671
232.03,8064,1737
233.32,8406,1807
234.61,8767,1882
235.90,9095,1951
237.19,9400,2011
238.48,9758,2087
239.77,10120,2163
241.05,10450,2231
242.34,10744,2292
243.63,11087,2364
244.92,11402,2429
246.21,11686,2487
247.50,11992,2551
248.79,12258,2606
250.08,12564,2671
251.37,12794,2718
252.66,13059,2775
253.95,13307,2825
255.23,13583,2882
256.52,13808,2929
257.81,13963,2961
259.10,14148,2999
260.39,14334,3038
261.68,14515,3074
262.97,14657,3103
264.26,14784,3130
265.55,14885,3150
266.84,14996,3173
268.13,15114,3199
269.41,15215,3218
270.70,15286,3234
271.99,15306,3237
273.28,15357,3250
274.57,15366,3253
275.86,15378,3254
277.15,15389,3257
278.44,15325,3243
279.73,15309,3239
281.02,15257,3227
282.30,15184,3212
283.59,15069,3187
284.88,14983,3171
286.17,14869,3146
287.46,14747,3120
288.75,14606,3089
290.04,14457,3059
291.33,14253,3018
292.62,14122,2987
293.91,13903,2943
295.20,13759,2913
296.48,13532,2864
297.77,13268,2811
299.06,13039,2763
300.35,12792,2710
301.64,12514,2653
302.93,12280,2601
