
1.29,3012,729
2.58,3229,777
3.87,3458,825
5.16,3682,871
6.45,3922,920
7.73,4182,974
9.02,4435,1028
10.31,4691,1079
11.60,4956,1135
12.89,5205,1186
14.18,5481,1243
15.47,5746,1298
16.76,6003,1350
18.05,6290,1411
19.34,6533,1461
20.62,6821,1521
21.91,7108,1580
23.20,7386,1639
24.49,7623,1689
25.78,7865,1737
27.07,8134,1794
28.36,8375,1844
29.65,8622,1896
30.94,8870,1946
32.23,9123,1998
33.52,9361,2047
34.80,9612,2100
36.09,9806,2141
37.38,10021,2185
38.67,10236,2230
39.96,10432,2272
41.25,10621,2313
42.54,10816,2351
43.83,11017,2393
45.12,11180,2428
46.41,11363,2465
47.70,11484,2490
48.98,11644,2523
50.27,11779,2553
51.56,11899,2577
52.85,12006,2599
54.14,12115,2621
55.43,12203,2641
56.72,12276,2658
58.01,12344,2671
59.30,12384,2679
60.59,12431,2690
61.88,12453,2693
63.16,12461,2693
64.45,12463,2694
65.74,12449,2692
67.03,12408,2685
68.32,12374,2677
69.61,12309,2665
70.90,12255,2652
72.19,12183,2636
73.48,12093,2619
74.77,11989,2595
76.05,11868,2571
77.34,11759,2549
78.63,11616,2519
79.92,11446,2484
81.21,11313,2456
82.50,11110,2413
83.79,10935,2377
85.08,10770,2342
86.37,10538,2294
87.66,10349,2253
88.95,10127,2208
90.23,9890,2158
91.52,9648,2108
92.81,9399,2056
94.10,9162,2008
95.39,8930,1959
96.68,8669,1905
97.97,8420,1853
99.26,8165,1799
100.55,7910,1745
101.84,7634,1689
103.12,7376,1637
104.41,7095,1578
105.70,6785,1513
106.99,6548,1464
108.28,6325,1419
109.57,6048,1361
110.86,5774,1304
112.15,5526,1252
113.44,5272,1199
114.73,4970,1137
116.02,4722,1086
117.30,4468,1034
118.59,4229,985
119.88,3979,934
121.17,3748,885
122.46,3481,831
123.75,3267,787
125.04,3036,739
126.33,2821,696
127.62,2581,646
128.91,2374,602
130.20,2182,564
131.48,1970,520
132.77,1788,482
134.06,1659,456
135.35,1489,422
136.64,1319,386
137.93,1167,355
139.22,1040,328
140.51,923,305
141.80,813,283
143.09,720,263
144.38,625,243
145.66,534,225
146.95,469,212
148.24,410,199
149.53,353,188
150.82,319,180
152.11,292,175
153.40,279,173
154.69,278,172
155.98,288,174
157.27,314,179
158.55,350,187
159.84,399,197
161.13,468,211
162.42,550,228
163.71,636,246
165.00,732,265
166.29,842,288
167.58,961,313
168.87,1089,339
170.16,1236,369
171.45,1410,404
172.73,1575,438
174.02,1741,473
175.31,1957,518
176.60,2132,554
177.89,2334,595
179.18,2532,636
180.47,2750,681
181.76,3002,732
183.05,3207,775
184.34,3448,824
185.63,3726,881
186.91,3981,934
188.20,4238,987
189.49,4493,1039
190.78,4779,1099
192.07,5033,1151
193.36,5323,1211
194.65,5592,1268
195.94,5880,1328
197.23,6163,1387
198.52,6467,1449
199.80,6727,1502
201.09,6999,1560
202.38,7262,1616
203.67,7548,1675
204.96,7768,1719
206.25,8029,1774
207.54,8304,1831
208.83,8552,1883
210.12,8800,1934
211.41,9060,1988
212.70,9261,2031
213.98,9516,2083
215.27,9718,2124
216.56,9923,2168
217.85,10110,2207
219.14,10321,2250
220.43,10530,2293
221.72,10713,2332
223.01,10890,2369
224.30,11051,2404
225.59,11219,2439
226.88,11357,2468
228.16,11508,2499
229.45,11657,2531
230.74,11761,2553
232.03,11867,2576
233.32,11967,2597
234.61,12079,2619
235.90,12135,2631
237.19,12212,2646
238.48,12265,2657
239.77,12302,2665
241.05,12334,2671
242.34,12346,2673
243.63,12353,2674
244.92,12336,2671
246.21,12330,2670
247.50,12304,2665
248.79,12266,2656
250.08,12219,2646
251.37,12156,2635
252.66,12077,2617
253.95,11998,2601
255.23,11886,2576
256.52,11780,2554
257.81,11669,2531
259.10,11534,2501
260.39,11393,2473
261.68,11246,2442
262.97,11080,2407
264.26,10897,2369
265.55,10701,2329
266.84,10512,2290
268.13,10282,2242
269.41,10074,2197
270.70,9860,2153
271.99,9655,2110
273.28,9398,2056
274.57,9179,2011
275.86,8927,1958
277.15,8681,1907
278.44,8408,1851
279.73,8151,1797
281.02,7846,1736
282.30,7604,1683
283.59,7376,1635
284.88,7086,1576
286.17,6815,1519
287.46,6533,1462
288.75,6285,1410
290.04,5976,1346
291.33,5709,1291
292.62,5426,1233
293.91,5153,1177
295.20,4886,1120
296.48,4624,1067
297.77,4359,1012
299.06,4094,957
300.35,3815,900
301.64,3583,852
302.93,3307,795
304.22,3069,747
305.51,2849,700
306.80,2621,655
308.09,2408,611
309.38,2211,570
310.66,2014,529
311.95,1828,492
313.24,1659,456
314.53,1498,424
315.82,1310,385
317.11,1183,359
318.40,1059,332
319.69,934,307
320.98,823,285
322.27,715,263
323.55,626,244
324.84,539,226
326.13,466,211
327.42,405,198
328.71,363,190
330.00,324,182
331.29,298,177
332.58,283,174
333.87,279,173
335.16,287,174
336.45,306,178
337.73,340,185
339.02,392,196
340.31,441,207
341.60,506,219
342.89,584,235
344.18,672,253
345.47,777,274
346.76,874,295
348.05,1018,325
349.34,1146,351
350.63,1275,378
351.91,1437,411
353.20,1603,444
354.49,1749,476
355.78,1948,515
357.07,2111,550
358.36,2311,591
359.65,2523,634
360.94,2736,678
362.23,2967,726
363.52,3227,779
364.80,3448,826
366.09,3661,869
367.38,3930,924
368.67,4215,983
369.96,4476,1037
371.25,4718,1087
372.54,5016,1149
373.83,5298,1208
375.12,5577,1264
376.41,5849,1322
377.70,6120,1377
378.98,6422,1440
380.27,6690,1496
381.56,6985,1557
382.85,7278,1618
384.14,7544,1672
385.43,7810,1729
386.72,8099,1788
388.01,8374,1844
389.30,8618,1895
390.59,8871,1947
391.88,9106,1998
393.16,9344,2047
394.45,9589,2099
395.74,9819,2147
397.03,10042,2192
398.32,10267,2239
399.61,10484,2285
400.90,10658,2321
402.19,10859,2362
403.48,11053,2402
404.77,11235,2441
406.05,11393,2474
407.34,11550,2506
408.63,11706,2539
409.92,11834,2567
411.21,11935,2588
412.50,12039,2610
413.79,12135,2630
415.08,12219,2646
416.37,12279,2657
417.66,12338,2670
418.95,12374,2680
420.23,12410,2687
421.52,12433,2692
422.81,12431,2690
424.10,12432,2691
425.39,12419,2689
426.68,12384,2681
427.97,12355,2672
429.26,12307,2663
430.55,12242,2650
431.84,12161,2633
433.13,12081,2616
434.41,11986,2595
435.70,11877,2574
436.99,11775,2554
438.28,11647,2525
439.57,11508,2497
440.86,11349,2464
442.15,11184,2431
443.44,11029,2397
444.73,10825,2357
446.02,10652,2320
447.30,10459,2278
448.59,10250,2234
449.88,10044,2191
451.17,9844,2150
452.46,9640,2108
453.75,9390,2056
455.04,9146,2004
456.33,8921,1957
457.62,8681,1909
458.91,8438,1858
460.20,8202,1809
461.48,7929,1752
462.77,7675,1698
464.06,7420,1645
465.35,7138,1588
466.64,6864,1530
467.93,6598,1476
469.22,6309,1416
470.51,6056,1362
471.80,5774,1305
473.09,5508,1250
474.38,5224,1191
475.66,4941,1133
476.95,4646,1071
478.24,4396,1019
479.53,4122,963
480.82,3855,908
482.11,3598,855
483.40,3375,809
484.69,3143,761
485.98,2910,713
487.27,2673,665
488.55,2458,621
489.84,2251,577
491.13,2038,534
492.42,1839,493
493.71,1671,459
495.00,1514,426
496.29,1347,392
497.58,1182,358
498.87,1049,331
500.16,922,305
501.45,801,281
502.73,691,257
504.02,585,236
505.31,504,219
506.60,442,206
507.89,381,194
509.18,339,185
510.47,304,178
511.76,283,174
513.05,277,172
514.34,284,173
515.63,304,178
516.91,336,184
518.20,384,194
519.49,440,206
520.78,504,219
522.07,588,236
523.36,677,254
524.65,774,274
525.94,878,296
527.23,1018,324
528.52,1149,350
529.80,1284,379
531.09,1429,408
532.38,1599,444
533.67,1754,475
534.96,1925,511
536.25,2106,548
537.54,2308,589
538.83,2526,635
540.12,2710,672
541.41,2946,721
542.70,3162,765
543.98,3377,810
545.27,3624,861
546.56,3876,914
547.85,4101,960
549.14,4375,1016
550.43,4659,1075
551.72,4876,1120
553.01,5142,1176
554.30,5408,1230
555.59,5669,1285
556.88,5899,1332
558.16,6178,1390
559.45,6462,1449
560.74,6706,1500
